Index,Content,Emotion
208,La mulți ani ! O seară frumoasă și voioasa de duminică și o săptămână noua de mâine cu multă sănătate și noroc !,Bucurie
209,"   Da , este chiar foarte trist . Totuși , Lidl este important .",Tristete
210,Specialitatea casei la români . O bunătate ! Te îmbrățișez ! 🤗 🤗 ⚘,Bucurie
211,Mi- e frică de d- na Carmen !,Frica
212,E tragic . Și pornește de la permanenta noastră mișcare în raport cu lumea . în competiție/antiteză cu restul . Noroc c- avem privilegiul de a uita .,Tristete
213,"HP Pavilion Gaming Laptop 16 este un laptop de gaming cu ecran de 16 inch ,   preţ",Neutru
214,"Ultima seara de League of Legends din challengeul dat de comunitatea de pe stream . Nu cred ca mai apucati prea curand un astfel de eveniment , asa ca nu ratati ce se intampla pe   Multumesc chat ! ♥ ️ twitch romania",Neutru
215,Înalţi republicani şi aliaţii SUA s- au alarmat după anunţul că un număr mare de trupe americane vor fi retrase din Afganistan şi Irak .,Frica
216,"Nonconformism , un zâmbet „ obraznic ” și un final tragic : , uriașul care s- a încurcat cu cine nu trebuie  ",Tristete
217,"Răpită din țara natală , România și vândută une americane . are 26 de ani şi trăieşte în Utah . S- a născut însă în România , dar nu a apucat să îşi cunoască familia până acum un an . O poveste de viață care îți dă .   Fusese răpită din  ",Frica
218,Hahaha piticul ameninta EU si mai exact ii santajeaza cu scopul ca ei sa accepte si sa aprobe un demers ilegal in Romania .   Asta e PNLul si propagandisti ai incalcarii legii El vrea sa -i vada pe astia din UE in,Furie
219,"  M- au speriat , am scuipat in sân , m- am inchinat si am dat si niste acatiste :)))",Frica
220,"  unde este localizat crash site , pls pune pe mapa",Neutru
221,"  De aseară , nu . De fapt , toată echipa a fost o melancolie",Tristete
222,O puternică și urâtă luptă fratricidă a izbucnit în PNL pe zona Educației ( surse ),Furie
223,Mulțumesc asemenea și dumneavoastră să aveți noapte bună și vise plăcute 🌼,Bucurie
224,"azi , într- o ora , am primul date ever cu un tip care e mai soft decât o bezea și ma ia anxietatea grav . și pe . și e la fel de anxios ca mine . tot ce pot sa zic este urati -mi succesuri și doamne ajuta sa nu ma fac de căcat .",Frica
225,Legume mexicane cu snitel de soia de post reteta 2review,Neutru
226,Noua Colecție de cămăși pentru – cămăși cu mânecă   scurtă,Neutru
227,din listele de la locale,Furie
228,"  Am fost extraordinar de mulțumit , n- am avut nici cea mai mică problemă",Bucurie
229,Piure de fasole cu sos de ardei si ceapa reteta 2review,Neutru
230,"  cam așa pare , de aceea le recomand să tacă de acum înainte ... bine , eu am și- așa o dambla la români , de când am avut tot felul de experiențe neplăcute cu tot felul de care nu știu să vorbească nici cu , n",Furie
231,Mulțumesc frumos draga ! ❤ ️,Bucurie
232,Moartea celor doi din Brăila a îndurerat o întreagă comunitate,Tristete
233,"Bătrânețe chinuită pentru o femeie de 71 de ani , din   Polovragi",Tristete
234,Craciun binecuvantat ! 🙏 ♥ ️,Bucurie
235,“ Dragostea e o cafea cu aromă de agonie şi extaz . Se bea cu înghițituri de dor . Pe buzele timpului rămâne zaț de fericire sau de întrebări . Viața ne- o servește tare ... Eu o îndulcesc cu tine . ”   ― Lavinia Elena Niculicea,Bucurie
236,"Mult succes tinerilor absolvenți ai promoției 2020   Felicitări   ES   Bucuroasă , de fiecare dată , să vă revăd la Bruxelles și la București . Încântată să continuăm foarte buna noastră colaborare în 2021 ! 👏 👏 👏",Bucurie
237,"   De acord ! Și noi am fost , dar nu îmi amintesc sa fi chinuit vreun animal , niciodată ! Din contra , ma opream mereu sa îl mângâi , sau sa vorbesc cu el , indiferent ce era ! Bine , asta fac și acum 😂   E trist ca parca",Tristete
238,Comisiile pentru cultura din Parlament dezbat rapoartele de activitate ale TVR si Radioului public,Neutru
239,Brățări din piele pentru  ,Neutru
240,"  Bună dimineața și o duminică fericită , Ionela!Un interviu emoționant în care a arătat că iubește tot ceea ce face și este foarte fericit!Merita toata admiratia și iubirea fanilor!RESPECT CAN YAMAN   CanYaman",Bucurie
241,"Se deschide Zaţ Cafe ! Cel mai nou local din Oradea aduce cafea proaspăt prăjită din Guatemala , Etiopia ...",Neutru
242,"Era o vorbă :   "" Admirăm ceea ce suntem "" . Un clown , pe o strada cam pustie ,   la prima vedere este o imagine dezolantă .   Mie imi transmite ideea unei pete de culoare într- o lume gri . There is hope ! PositiveThinking   P. S Poza nu imi aparține . Preluată de pe un grup și needitată .",Tristete
243,"  Dar dezolante aeroporturile . Timișoara era oricum mic și trist , dar ...",Tristete
244,Si- a mai luat o muie tefelimea americana ! 😂 😂 😂,Furie
245,okay dar nu pot sa trec peste momentul in care am primit subiectele la romana și colega din fața mea s a întors imediat spre mine și m a întrebat cu o față așa confuză ce comedie am studiat noi 🤕 mi a fost puțin milă de ea,Tristete
246,E suficientă apa mai caldă si o spălare îndelungată . Cred ca îi e f. frică,Frica
247,"Un a fost găsit decapitat în apropiere de un colegiu dintr- o suburbie a Parisului , iar la scurt timp după aceea un care avea un cuțit în mână și avea o atitudine agresivă a fost împușcat mortal de forțele de ordine . Incidentul ar fi de ...",Furie
248,"julie vedeta noastră talentată , ești cel mai prețios , meriți lumea , sunt atât de bucuroasă să te cunosc aici ... Indiferent ce se întâmplă , voi fi mereu aici pentru tine ... te iubesc atât de mult și sunt atât de mândru de tine 💜 💜",Bucurie
249,Ce milă imi este 😔 😔,Tristete
250,ți a venit kfc ul la ușă,Neutru
251,Revoluția de pe piața românească a reciclării : rezultatele și funcționarea sistemelor   de garanție-returnare în Europa,Neutru
252,"daca cineva iti zice ca esti ț-slur ( rrom ) si tu te ofensezi fiindca esti alb/te simti ofensat ca esti comparat cu , CHANGE . YOUR . BRAIN . enerveaza -te ca identitatea unei etnii intregi de oameni e folosita ca insulta si educa -te despre rasismul sistemic care ii chinuie si azi",Furie
253,se declară ” îndurerat ” de decizia Turciei de a transforma Sfânta Sofia în moschee   news stiri romania,Tristete
254,Am făcut și eu asta la niste vecini . Sunt în vârstă și mi- au luat toate măsurile de siguranță pe tv . Dupa care le- am spus ce am făcut și le- am reglat setările de securitate . Mi- i milă de ei saracii că se uita la tehnologie că l,Tristete
255,Unii oameni fac glume despre femei Acum citește al patrulea cuvânt si nu te mai ofensa în morții tăi,Furie
256,A stat ca nesimtita 4 ani pe o groapa de gunoi numita Bucuresti si acum tipa ca din gura de sarpe . Asta dupa ce acum o luna zicea ca sunt masluite masuratorile de poluare . Hai sictir !,Furie
257,Culorile hainelor pe care le porți îți reflectă caracterul . Episodul 8 : ALBUL    -,Neutru
258,Veşti neplăcute pentru suporterii englezi ...,Tristete
259,"  E un semn scurt și voios de prosperitate , vitalitate și noroc la zaruri în solitudine",Bucurie
260,", euforic după thrillerul dramatic din Moldova : "" Victoria noastră este meritată "" -  ",Bucurie
261,Incercati grupul Revolut de pe Facebook sa va lamuriti ! Ponderea celor care se plang de lipsa comunicarii este inspaimantatoare !,Frica
262,"Don nou a sosit astăzi un colet femmeluxefinery   Sunt.bucuroasă ca am toate cele patru piese vestimentare , iar mărimile corespund . Mai multe poze si detalii , inte un articol OOTD in zilele următoare 🤩 🤩 🤩 ootd …",Bucurie
263,"  Tata dacă a vrut să iese din casă îi trebuia declarația de me , iar ăștia au venit de la suceava la sibiu , "" pe campuri "" .... ba esti tâmpit ? ? ?",Furie
264,ksowpeow e ok daca tremur și plâng ? ? ? ? 😭 💜 💜 💜 💜,Tristete
265,"    Le dam ieftin atunci , dacă ai favut 10 in 10 min -   50 € ✅",Neutru
266,"  tine o sticla cu apa calda sub abdomen sau heat pad daca ai , ia pastile si stai pe partea stanga intinsa , de obicei asa imi mai dispare din durere :(",Tristete
267,"Mulţumim   pentru că aţi creat Ford Family Fun Hub , un website dedicat activităţilor distractive de încercat în perioadele de izolare atât de copii , cât şi de părinţi .   🇺 🇸 ♥ ️ 🇷 🇴 SUAPentruRomania",Bucurie
268,Coronavirus și corecția indicelui BET Investitorii din întreaga lume s- au panicat în urma știrilor despre modul și rapiditatea cu care se răspândește acest virus .,Frica
269,"Inimi îndurerate | , mesaj în urma plecării Acasă a fratelui Vi ...   prin",Tristete
270,"in ultimul timp ma conving din ce in ce mai mult ca orice injosire , cuvinte rele indreptate spre cineva , , rautati , tendinte de a umili sunt un mod indirect de a spune “ eu sufar in sinea mea foarte mult ”",Tristete
271,"” Îi credeți pe ruși bătuți în cap ? ” german , indignat de situația cu Navalnîi ( VIDEO ) – Vesti din Rusia",Furie
272,"Bulgaria : Borisov îl propune pe , fost ministru de externe , pentru a forma noul guvern",Neutru
273,Raportul alarmist avertizează asupra alunecării lumii de la liberalismul strălucitor la creșterea autocrației ( și nu doar din cauza lui ! ) - RT Op-ed,Frica
274,"În deplasarea de la Sfântu Gheorghe , FCSB a terminat la egalitate cu Sepsi",Neutru
275,"➪ Consumarea de apă plată şi băuturi sportive îmbogaţite cu electroliţi 🐬 ➪ Evitarea băuturilor alcoolice şi care conţin cafeină ( cafea , ceai ) care determină deshidratarea 🍦 ➪ Vestimentaţia aleasă va fi una lejeră de culoare deschisă , ideal este să purtăm o pălărie sau şapcă . 🌞",Neutru
276,"    Cris ! ! Fă -l pe om să -i fie teamă și apoi îl stăpânești ! ! La ce va urma să fie mai departe , deocamdată oamenii trebuie stăpâniți și controlați : cum ? ? Bagă frica in el ! ! Nu interesează pe pnl absolut n",Frica
277,Crăciun fericit ! 🙂,Bucurie
278,"  Bună dimineața , dragă Carmen!O zi frumoasă cu bucurii ! CanYaman emană numai bunătate și dragoste !",Bucurie
279,"Mopsul este o rasă de câini de mici dimensiuni , caracterizați de o față puternic ridată , bot turtit și coadă încolăcită . Simpatic , amuzant ( are mereu o mină ușor îngrijorată și nedumerită , sugerată de ridurile de pe frunte ) , afectuos și atașat de stăpân și de familia .....",Bucurie
280,"    absolut o mizerie ce au facut pe twitter am tot zis ca va arat screenshoturi cu trends in ziua de dinainte de alegeri si mai ales dupa . Totul pro biden , sau muitrump pe linie . Unde mai este political correctness ul ? J",Furie
281,Soc și groază,Frica
282,"  Păi religia a fost de la bun inceput opțională , ba între timp a devenit opt-in în loc de opt-out . Nu e obligatorie . E firesc ca și educația sexuală ( care implică și perspectiv morale , nu e ceva neutru moral , ca matematica ) să fie",Neutru
283,Cand ies singura imi e ciuda cand eu ies singura si vad alti cu mai multi Uneori plang fara motiv Am anxietate/depresie Merg prost cu scoala Imi e frica sa primesc bullying Sunt genul de persoana care face lumea fericita si eu sunt trista Era sa imi pierd,Tristete
284,"De mic am fost un baiat timid , retras , introvertit si cu complexe de superioritate .",Frica
285,Probabil ca era singura varianta in afara de cea a unui nefericit razboi ca sa avem   o sansa cat de mica sa scapam tavalugul mizerabilei . Sa fie intr'un ceas bun ! .,Tristete
286,Cîţu anunţă că în şedinţa de Guvern vor fi aprobate acte normative „ care nu suportă amânare ” . Printre ele ... - Adevărul,Neutru
287,"   Chiar aveam nevoie de un zambet ! Numai bine , dragilor !",Bucurie
288,De asta s- a votat Nicușor ? ! Să nu fie nicio picătură de apă pe țeava de apă caldă la Unirii ? ! Am făcut un affogato să -mi plâng de milă … .,Tristete
289,Logodnica mea în extaz .,Bucurie
290,Da sunt frustrat dar știu că am dreptate,Furie
291,"CREȘTE ALARMANT NUMĂRUL INFECTĂRILOR CU COVID : , din nou , numarul",Frica
292,"Am fost doar o iluzie pentru tine și ce e cel mai dureros e că știai asta dar ai așteptat să găsești pe altcineva ca apoi să mă poți arunca la gunoi , puteai să mă eliberezi nu să mă faci să mă atașez atât de mult de tine .",Tristete
293,"  Am intrebat in vara la Digi si mi- au raspuns ca tot ce trebuie sa fac e sa -mi cumpar telefon 5G ( mi -am cumparat , din Hong Kong ) si voi avea 5G. Chestia e ca am doar in anumite puncte din Brasov , pentru scurt timp . Uite , in urma cu o luna :",Neutru
294,"  ... Numai că acum suntem în faza de negociere Consiliu Parlament . Azi , Consiliul se întâlnește la nivel de ambasadori ( COREPER ) pt a stabili mandatul de negociere cu PE . Apoi , alta dandana , când or negocia cu grupurile politice ... Rupere ...",Neutru
295,Explozie de cazuri noi de Covid-19 în România . Bilanțul crește alarmant ...,Frica
296,Cum vad sirul ala de ? Trebe ca e amuzant !,Bucurie
297,"CORONAVIRUS 11 IULIE , ALARMANT : 698 DE ÎMBOLNĂVIRI ȘI 24 DECESE ÎN ULTIMELE 24 DE ORE ÎN ROMÂNIA . LA A.T.I. SUNT 239 DE PACIENȚI - Mai multe pe  ",Frica
298,E trist că nu e singurul din PNL Timiș care a urmat un astfel de drum . PRM și alte mizerii similare . Pentru de genul acesta PNL nu va avea niciodată votul meu .,Tristete
299,", cu ochii în lacrimi . “ Nu i- am ajutat cum ar fi trebuit ! ” Care este marele regret al artistului ...",Tristete
300,"  I se face și RMN și CT gratuit că este amărâtă , după spusele au un trai mediu 😥 😥 Chiar nu aveți nici o fărâmă de bun simț ?",Tristete
301,: Dodon tremura ca varga . Plahotniuc îl șantaja cu dosare   penale,Frica
302,"Zi frumoasă , bucurie și zâmbet , iubire și raze de speranță !",Bucurie
303,"Aud că a declarat că a votat ” pentru noi în politică ” . Deduc că nu a votat cu , căci ND e în politică de 12 ani . Oricum , după cîte ( nu ) a făcut acest ins în politică , am un singur răspuns , și vă rog să -mi iertați virulența : Hai sictir , !",Furie
304,"Haos , disperare și revoltă în piețele agroalimentare ...",Furie
305,"Este dureros atunci când ai pe cineva în inima ta , dar nu îl poți avea și în brațele tale .",Tristete
306,Reteta zilei : Pulpe de pui in sos de soia cu ceapa,Neutru
307,Mă lepră care esti ! Nu va e ba rușine să mintiti si sa mâncați cacat de ani de zile ? Bai jigodie ! Ati avut intreaga putere timp de 30 de ani de zile si ne- ati distrus țara . Ati vandut -o si furat -o bucată cu bucată . Uite,Furie
308,", ambasador în Franța , la : "" E o stare de oboseală , angoasă ... """,Frica
309,"PropertyLab vă propune în exclusivitate un spațiu comercial central , situat pe strada Augustin Doinaș . - Spațiul se află la parterul unei clădiri rezidențiale cu vitrină la stradă , fiind pretabil pentru : restaurant , magazin , birou , after ...",Neutru
